id,source_id,relation_type,target_id,status,description,evidence,notes,tags
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BEL-0DC90938,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BELT-ITEM-BODY-605F32AB,implemented,`web/src/index.css` defines selector `.aion-chat-belt-item-body`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BEL-DC342890,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BELT-ITEM-META-C3A1C31A,implemented,`web/src/index.css` defines selector `.aion-chat-belt-item-meta`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BEL-C32EC875,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BELT-ITEM-BODY-LINES-21CEE4D9,implemented,`web/src/index.css` defines selector `.aion-chat-belt-item-body-lines`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BEL-3D0634B0,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-BELT-ITEM-BODY-LINE-8A16EE60,implemented,`web/src/index.css` defines selector `.aion-chat-belt-item-body-line`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-THR-BF6D54EE,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-THREAD-COLUMN-EDC08639,implemented,`web/src/index.css` defines selector `.aion-chat-thread-column`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-TRA-9FB450FF,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-TRANSCRIPT-9DF70673,implemented,`web/src/index.css` defines selector `.aion-chat-transcript`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-54E3390D,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-ROW-FB0C8E66,implemented,`web/src/index.css` defines selector `.aion-chat-message-row`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-AVA-BACAD5F8,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-AVATAR-DCBA1565,implemented,`web/src/index.css` defines selector `.aion-chat-avatar`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-13E5CF3A,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-C21A23E0,implemented,`web/src/index.css` defines selector `.aion-chat-message`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-6DB82B29,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-ASSISTANT-6B44A56F,implemented,`web/src/index.css` defines selector `.aion-chat-message-assistant`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-81925A75,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-USER-91B606D3,implemented,`web/src/index.css` defines selector `.aion-chat-message-user`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-B8D1AC4D,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-META-C88A924A,implemented,`web/src/index.css` defines selector `.aion-chat-message-meta`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-80CEB3AD,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-SPEAKER-9D832140,implemented,`web/src/index.css` defines selector `.aion-chat-message-speaker`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-SOU-5EBB7561,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-SOURCE-MARKER-E8DA7B3A,implemented,`web/src/index.css` defines selector `.aion-chat-source-marker`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DEL-8A0FD3AD,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DELIVERY-STATUS-0307DD99,implemented,`web/src/index.css` defines selector `.aion-chat-delivery-status`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DEL-3B0B0758,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DELIVERY-STATUS-DELIVERED-91BD3E97,implemented,`web/src/index.css` defines selector `.aion-chat-delivery-status-delivered`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DEL-496E426A,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-DELIVERY-STATUS-FAILED-13972D27,implemented,`web/src/index.css` defines selector `.aion-chat-delivery-status-failed`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MET-3982CD8C,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-META-SEPARATOR-486DCC9E,implemented,`web/src/index.css` defines selector `.aion-chat-meta-separator`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-CF7CCFC1,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-COPY-CB9F37B7,implemented,`web/src/index.css` defines selector `.aion-chat-message-copy`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-1C2B2FE1,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-META-PREVIEW-49604504,implemented,`web/src/index.css` defines selector `.aion-chat-message-meta-preview`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-AAB107B4,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-COPY-PREVIEW-7A3843FB,implemented,`web/src/index.css` defines selector `.aion-chat-message-copy-preview`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-80B45B54,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-DETAILS-51A291C8,implemented,`web/src/index.css` defines selector `.aion-chat-message-details`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-F5549E21,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-DETAILS-SUMMARY-E0446277,implemented,`web/src/index.css` defines selector `.aion-chat-message-details-summary`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MES-50E21F9C,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MESSAGE-DETAILS-BODY-4E3E9655,implemented,`web/src/index.css` defines selector `.aion-chat-message-details-body`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COM-FB4F9603,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COMPOSER-ZONE-632EC7E9,implemented,`web/src/index.css` defines selector `.aion-chat-composer-zone`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACT-86858FAD,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACTION-TRAY-BB62223B,implemented,`web/src/index.css` defines selector `.aion-chat-action-tray`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACT-8EC39930,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACTION-CHIP-34B91D34,implemented,`web/src/index.css` defines selector `.aion-chat-action-chip`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACT-1B35CBEF,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ACTION-CHIP-SOLO-F0825E15,implemented,`web/src/index.css` defines selector `.aion-chat-action-chip-solo`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-ACEC725C,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-B1921446,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-15AFB432,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-COPY-62BB8E08,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-copy`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-DACFBD15,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-EYEBROW-C4B3D24F,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-eyebrow`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-1571856B,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-TITLE-DACAE02F,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-title`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-83C64327,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-BODY-C3AEF0C2,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-body`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-1B2528D4,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-FEEDBACK-41B421FD,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-feedback`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-ED558DA5,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-FEEDBACK-SUCCE-4FF7BF76,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-feedback-success`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-2909DBB3,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-FEEDBACK-ERROR-30164927,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-feedback-error`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-579218B1,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-FEEDBACK-SUBMI-0E9F008F,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-feedback-submitting`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-B7940379,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-FEEDBACK-IDLE-1A10FBAA,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-feedback-idle`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-30258C62,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-ACTIONS-3DFEBEA6,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-actions`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-5B019FFE,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-CHIP-26A877AF,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-chip`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PEN-40F928D3,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-PENDING-CONFIRMATION-BUTTON-832C7F0E,implemented,`web/src/index.css` defines selector `.aion-chat-pending-confirmation-button`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COM-5C936F2A,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COMPOSER-264B8DC0,implemented,`web/src/index.css` defines selector `.aion-chat-composer`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MOD-37813737,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MODE-TABS-99488491,implemented,`web/src/index.css` defines selector `.aion-chat-mode-tabs`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MOD-9769643E,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MODE-TAB-8BB232CC,implemented,`web/src/index.css` defines selector `.aion-chat-mode-tab`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MOD-D0C167CD,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-MODE-TAB-ACTIVE-664893BF,implemented,`web/src/index.css` defines selector `.aion-chat-mode-tab-active`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COM-43EA9B47,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COMPOSER-PRIMARY-6771C8B4,implemented,`web/src/index.css` defines selector `.aion-chat-composer-primary`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-F34612C6,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACHMENT-ROW-39B5C5E6,implemented,`web/src/index.css` defines selector `.aion-chat-attachment-row`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-252B4FBC,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACHMENT-CHIP-6D4F8812,implemented,`web/src/index.css` defines selector `.aion-chat-attachment-chip`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-61479DBA,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACHMENT-CHIP-NAME-77810590,implemented,`web/src/index.css` defines selector `.aion-chat-attachment-chip-name`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-1D5165F0,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACHMENT-CHIP-SIZE-95EC6FE3,implemented,`web/src/index.css` defines selector `.aion-chat-attachment-chip-size`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-794E84FE,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACHMENT-CHIP-REMOVE-E3C74C62,implemented,`web/src/index.css` defines selector `.aion-chat-attachment-chip-remove`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATT-779F9FFA,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ATTACH-BUTTON-BD5EC490,implemented,`web/src/index.css` defines selector `.aion-chat-attach-button`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-FIL-30F44272,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-FILE-INPUT-F8F5F3C3,implemented,`web/src/index.css` defines selector `.aion-chat-file-input`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-INP-E3B67161,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-INPUT-STACK-E092123E,implemented,`web/src/index.css` defines selector `.aion-chat-input-stack`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ICO-38B3260F,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-ICON-BUTTON-BC4148C7,implemented,`web/src/index.css` defines selector `.aion-chat-icon-button`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-SEN-E330DD3C,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-SEND-19E2CEFE,implemented,`web/src/index.css` defines selector `.aion-chat-send`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-INP-E4787D27,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-INPUT-6D6B5988,implemented,`web/src/index.css` defines selector `.aion-chat-input`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COM-871C64BD,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-COMPOSER-NOTE-8051AB6A,implemented,`web/src/index.css` defines selector `.aion-chat-composer-note`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-WEB-SRC-INDEX-CSS-0B936D75-PARENT-OF-CSS-WEB-SRC-INDEX-CSS-AION-CHAT-CON-A523652A,FILE-WEB-SRC-INDEX-CSS-0B936D75,parent_of,CSS-WEB-SRC-INDEX-CSS-AION-CHAT-CONTEXT-RAIL-2763B3C3,implemented,`web/src/index.css` defines selector `.aion-chat-context-rail`.,web/src/index.css,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
